filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y,id
004631.txt,Car,0.0,2,-1.09,751.16,173.31,957.18,273.46,1.48,1.73,4.06,4.36,1.5,12.69,-0.76,24939.0
004631.txt,Car,0.0,2,-0.96,719.98,167.47,885.52,249.22,1.63,1.61,3.96,4.37,1.53,16.24,-0.7,24940.0
004631.txt,Car,0.0,2,-0.94,715.47,175.1,837.77,234.54,1.49,1.63,3.36,4.61,1.57,19.96,-0.72,24941.0
004631.txt,Car,0.0,2,-0.89,693.19,173.96,812.98,221.28,1.41,1.6,4.09,4.69,1.46,23.52,-0.7,24942.0
004631.txt,Car,0.0,1,1.66,528.69,176.84,548.68,190.98,1.37,1.64,3.92,-7.19,1.79,72.88,1.57,24943.0
004631.txt,Car,0.0,0,1.75,470.73,181.21,509.92,208.35,1.38,1.47,3.62,-6.46,1.84,39.07,1.58,24944.0
004631.txt,Car,0.0,1,-0.82,666.43,171.98,750.78,205.31,1.49,1.59,4.09,4.68,1.46,34.18,-0.69,24945.0
004631.txt,Car,0.0,2,-0.89,649.93,173.52,717.88,199.45,1.4,1.63,4.05,4.21,1.45,40.93,-0.79,24946.0
004631.txt,Van,0.0,2,-0.92,639.27,168.57,694.84,194.07,1.88,1.82,4.64,4.42,1.58,55.56,-0.84,24947.0
004631.txt,Car,0.0,2,1.77,465.38,175.78,495.78,196.37,1.67,1.68,4.49,-10.97,1.94,61.32,1.59,24948.0
004631.txt,Car,0.0,1,1.77,443.11,175.65,463.04,191.37,1.47,1.29,2.95,-15.08,1.75,69.37,1.56,24949.0
004632.txt,Car,0.0,0,-1.57,605.34,171.43,651.59,217.88,1.57,1.56,2.62,0.63,1.55,25.97,-1.54,24950.0
004632.txt,Car,1.0,3,2.5,0.0,224.45,173.56,374.0,1.43,1.68,4.19,-3.86,1.76,2.75,1.59,24951.0
004632.txt,Car,0.0,0,1.9,154.26,190.87,409.72,344.23,1.46,1.59,4.27,-3.95,1.73,9.41,1.52,24952.0
004632.txt,Car,0.0,1,1.78,420.03,182.93,505.52,236.28,1.38,1.62,4.06,-4.23,1.69,21.11,1.58,24953.0
004632.txt,Car,0.0,1,1.75,496.97,172.7,540.82,204.16,1.49,1.53,3.88,-4.58,1.51,36.48,1.62,24954.0
004633.txt,Car,0.57,0,0.63,0.0,173.14,279.59,351.51,1.5,1.66,4.4,-5.82,1.53,6.93,-0.05,24955.0
004633.txt,Van,0.31,3,0.59,0.0,57.14,374.9,300.92,2.86,1.88,5.81,-6.37,1.53,9.53,0.01,24956.0
004633.txt,Car,0.55,0,-2.01,795.51,194.66,1241.0,374.0,1.41,1.62,4.19,2.75,1.63,5.57,-1.57,24957.0
004633.txt,Car,0.0,2,-0.47,922.35,189.68,1219.34,299.6,1.42,1.59,3.21,6.4,1.69,10.38,0.07,24958.0
004633.txt,Car,0.0,2,2.79,793.75,184.55,1047.99,263.19,1.47,1.77,4.42,6.16,1.73,14.78,-3.11,24959.0
004633.txt,Car,0.0,2,-2.82,236.49,173.52,438.8,244.12,1.54,1.66,4.16,-6.37,1.59,17.09,3.11,24960.0
004633.txt,Car,0.0,0,-1.63,637.06,181.2,665.2,201.87,1.32,1.63,4.1,2.72,1.9,48.85,-1.58,24961.0
004633.txt,Car,0.0,2,0.15,468.44,174.71,544.71,202.76,1.58,1.56,4.25,-6.08,1.72,42.5,0.01,24962.0
004633.txt,Car,0.0,1,-0.19,693.5,179.11,781.83,212.3,1.5,1.62,3.88,6.0,1.82,34.34,-0.02,24963.0
004633.txt,Car,0.0,2,0.32,380.8,178.65,507.4,225.51,1.5,1.49,3.86,-5.56,1.71,24.23,0.09,24964.0
004633.txt,Car,0.0,2,-2.89,307.22,174.43,475.94,234.94,1.52,1.64,4.07,-5.84,1.59,19.47,3.11,24965.0
004633.txt,Car,0.0,2,-0.33,746.35,180.54,862.69,228.67,1.55,1.58,3.51,6.58,1.83,24.73,-0.07,24966.0
004633.txt,Car,0.0,2,-0.36,763.21,183.88,892.62,232.2,1.4,1.59,3.49,6.68,1.76,22.43,-0.08,24967.0
004634.txt,Van,0.69,0,0.84,0.0,117.92,149.84,283.04,2.21,1.9,5.72,-10.29,1.41,10.66,0.09,24968.0
004634.txt,Pedestrian,0.0,0,0.81,265.53,148.33,324.86,324.57,1.86,0.52,1.0,-3.54,1.52,7.89,0.41,24969.0
004635.txt,Car,0.0,1,-1.69,638.8,172.14,674.79,203.48,1.69,1.58,3.95,2.61,1.68,41.32,-1.63,24970.0
004635.txt,Car,0.0,0,-1.69,660.88,178.07,706.35,212.39,1.41,1.57,3.23,3.14,1.65,31.59,-1.6,24971.0
004635.txt,Truck,0.0,1,-1.71,648.35,149.11,688.03,189.95,3.55,2.56,7.97,5.3,1.52,67.03,-1.63,24972.0
004635.txt,Car,0.0,0,-1.84,748.34,176.25,814.48,213.63,1.45,1.61,4.2,7.1,1.61,30.41,-1.61,24973.0
004635.txt,Van,0.9,0,-2.37,1110.48,130.64,1241.0,339.9,2.06,1.81,4.44,7.07,1.63,6.68,-1.58,24974.0
004635.txt,Car,0.0,1,-2.45,801.03,175.1,867.28,202.49,1.48,1.36,3.51,12.65,1.63,40.97,-2.15,24975.0
004636.txt,Car,0.43,0,2.04,0.0,187.01,441.49,374.0,1.45,1.67,4.43,-2.92,1.6,6.12,1.61,24976.0
004636.txt,Car,0.36,0,-2.02,796.11,202.2,1233.32,374.0,1.47,1.59,3.62,2.84,1.78,6.11,-1.6,24977.0
004636.txt,Car,0.0,2,1.85,321.46,175.38,487.47,285.08,1.56,1.68,3.69,-3.31,1.62,12.19,1.59,24978.0
004636.txt,Car,0.0,1,1.35,711.76,193.16,887.55,311.17,1.44,1.64,4.5,2.75,1.82,11.66,1.57,24979.0
004636.txt,Car,0.0,1,1.71,464.26,174.97,533.24,230.42,1.46,1.51,3.24,-3.17,1.54,20.81,1.56,24980.0
004636.txt,Car,0.0,0,1.46,673.15,180.64,732.21,223.35,1.38,1.59,4.19,3.17,1.66,25.65,1.58,24981.0
004636.txt,Car,0.0,2,1.66,504.23,177.47,556.51,215.92,1.38,1.69,3.74,-3.06,1.57,28.04,1.55,24982.0
004636.txt,Car,0.0,1,-1.62,651.41,175.54,679.51,200.62,1.51,1.56,3.81,3.46,1.7,45.76,-1.55,24983.0
004636.txt,Van,0.0,2,-1.6,643.73,162.93,671.04,194.16,2.38,1.98,5.62,3.76,1.66,58.26,-1.54,24984.0
004637.txt,Car,0.0,0,-1.56,581.6,172.45,615.97,205.15,1.54,1.63,3.67,-0.58,1.55,36.29,-1.58,24985.0
004637.txt,Car,0.0,2,-1.56,593.35,168.99,622.16,199.04,1.77,1.69,4.32,-0.14,1.57,45.06,-1.56,24986.0
004637.txt,Pedestrian,0.51,0,0.91,1138.68,143.2,1241.0,374.0,1.64,0.56,0.78,4.13,1.46,4.9,1.58,24987.0
004637.txt,Car,0.0,0,-1.9,748.73,177.52,1021.34,349.95,1.49,1.55,3.93,2.75,1.56,8.3,-1.59,24988.0
004637.txt,Car,0.0,1,-1.72,697.72,175.7,805.93,269.72,1.54,1.48,3.17,2.49,1.61,13.51,-1.54,24989.0
004637.txt,Car,0.0,1,-1.65,649.18,166.8,694.6,209.38,1.74,1.62,4.13,2.64,1.52,31.87,-1.57,24990.0
004637.txt,Car,0.4,0,2.15,0.0,205.18,192.43,334.13,1.34,1.62,3.67,-7.65,1.87,10.03,1.51,24991.0
004637.txt,Car,0.0,1,2.02,144.17,187.05,317.32,271.29,1.51,1.58,4.16,-7.94,1.84,15.49,1.56,24992.0
004637.txt,Car,0.0,1,1.9,310.64,182.33,405.19,234.67,1.51,1.65,3.94,-8.01,1.83,23.17,1.57,24993.0
004637.txt,Car,0.0,1,-1.62,633.82,170.0,656.16,191.21,1.6,1.56,3.45,2.7,1.41,56.63,-1.57,24994.0
004638.txt,Car,0.0,0,1.92,279.14,171.22,340.31,198.09,1.34,1.73,3.98,-16.0,1.29,38.57,1.53,24995.0
004639.txt,Car,0.0,0,-1.58,601.09,179.54,624.55,201.86,1.54,1.63,3.67,0.17,2.04,52.32,-1.58,24996.0
004639.txt,Car,0.0,0,-1.85,736.67,169.11,951.38,329.0,1.7,1.62,3.76,2.8,1.69,9.64,-1.57,24997.0
004639.txt,Car,0.0,0,-1.7,674.2,185.24,743.63,238.87,1.4,1.53,3.56,2.78,1.78,21.16,-1.57,24998.0
004639.txt,Car,0.0,2,-1.71,664.96,180.36,724.87,225.23,1.49,1.6,3.81,2.97,1.78,26.2,-1.6,24999.0
004639.txt,Car,0.0,2,-1.66,646.16,178.33,681.64,208.85,1.64,1.64,3.89,3.0,1.97,41.09,-1.59,25000.0
004639.txt,Pedestrian,0.0,2,-1.69,691.57,170.95,702.57,203.16,1.82,0.69,0.68,4.88,1.72,41.17,-1.57,25001.0
004640.txt,Car,0.99,0,-2.37,933.63,216.6,1241.0,374.0,1.37,1.61,4.26,3.04,1.66,2.81,-1.6,25002.0
004640.txt,Car,0.0,0,1.73,415.19,183.17,495.04,244.67,1.51,1.55,3.92,-4.24,1.81,20.08,1.52,25003.0
004640.txt,Car,0.93,0,2.18,0.0,205.44,273.89,374.0,1.51,1.55,3.71,-3.43,1.76,3.96,1.5,25004.0
004640.txt,Car,0.0,1,-1.97,773.27,191.63,1056.12,374.0,1.5,1.53,3.37,2.98,1.74,7.92,-1.62,25005.0
004640.txt,Car,0.0,1,-1.8,689.27,182.25,805.47,265.86,1.47,1.56,3.16,2.6,1.68,14.54,-1.63,25006.0
004640.txt,Car,0.0,1,-1.74,652.47,181.11,735.79,243.38,1.48,1.56,3.62,2.09,1.7,19.16,-1.63,25007.0
004640.txt,Car,0.0,2,-1.71,634.09,183.38,696.51,227.94,1.39,1.54,4.6,1.81,1.77,25.33,-1.64,25008.0
004640.txt,Car,0.0,2,1.7,453.58,184.85,514.99,228.97,1.4,1.62,4.26,-4.44,1.85,25.79,1.53,25009.0
004640.txt,Car,0.0,2,1.67,487.1,183.65,527.12,213.71,1.39,1.6,3.8,-5.12,1.95,36.07,1.53,25010.0
004640.txt,Car,0.0,2,3.01,758.02,167.88,828.3,202.51,2.05,1.8,3.95,11.18,1.78,44.32,-3.03,25011.0
004641.txt,Car,0.0,0,1.66,507.33,178.66,539.12,201.95,1.51,1.81,4.07,-5.94,1.93,49.57,1.54,25012.0
004642.txt,Car,0.0,1,-2.82,241.19,185.65,409.99,240.3,1.47,1.74,4.26,-8.26,1.87,21.13,3.09,25013.0
004642.txt,Car,0.0,1,0.21,511.08,178.98,562.43,194.25,1.36,1.68,4.49,-6.8,1.95,67.12,0.1,25014.0
004643.txt,Car,0.39,1,-2.47,0.0,162.59,265.64,346.49,1.86,1.69,3.69,-6.23,1.79,8.24,-3.1,25015.0
004643.txt,Car,0.0,2,-2.67,102.65,178.04,380.3,281.54,1.68,1.69,4.07,-6.44,1.8,12.82,-3.13,25016.0
004643.txt,Car,0.0,1,-1.93,864.2,156.67,971.02,218.34,2.04,1.99,4.82,11.07,1.53,26.47,-1.53,25017.0
004643.txt,Car,0.0,2,-2.02,932.16,170.82,1025.78,213.8,1.49,1.56,3.88,13.76,1.45,27.22,-1.56,25018.0
004643.txt,Car,0.0,2,-2.8,249.52,184.4,439.86,249.2,1.48,1.56,4.12,-6.49,1.79,17.82,3.14,25019.0
004643.txt,Car,0.0,2,-2.85,302.35,180.84,442.87,237.22,1.51,1.59,3.5,-6.75,1.76,20.63,3.12,25020.0
004643.txt,Car,0.0,2,-2.86,319.63,172.86,480.23,231.58,1.74,1.75,4.57,-6.6,1.78,22.86,-3.14,25021.0
004643.txt,Car,0.0,2,0.31,402.2,174.33,512.54,219.09,1.72,1.68,4.02,-6.14,1.81,29.11,0.1,25022.0
004643.txt,Car,0.0,2,-0.04,650.9,170.71,723.39,196.83,1.48,1.86,4.18,4.52,1.39,42.93,0.06,25023.0
004644.txt,Car,0.0,1,1.89,267.1,189.85,363.89,242.5,1.56,1.73,4.37,-9.95,2.18,24.65,1.51,25024.0
004644.txt,Car,0.0,0,1.83,381.7,184.31,428.37,217.18,1.6,1.67,2.65,-10.54,2.21,37.14,1.55,25025.0
004644.txt,Truck,0.0,1,1.73,436.24,158.23,487.81,205.93,3.43,2.81,7.03,-11.34,2.42,55.87,1.53,25026.0
004644.txt,Car,0.0,0,-1.58,581.15,180.43,598.61,194.26,1.26,1.6,3.56,-1.94,1.98,68.27,-1.61,25027.0
004645.txt,Car,0.0,0,-1.77,599.39,174.33,680.6,236.68,1.61,1.66,3.2,0.73,1.68,20.51,-1.74,25028.0
004645.txt,Car,0.0,0,1.9,336.82,180.5,384.0,209.46,1.5,1.5,3.1,-13.61,1.93,39.39,1.57,25029.0
004645.txt,Car,0.0,0,1.75,414.69,180.23,458.26,208.7,1.5,1.67,4.07,-9.73,1.93,40.6,1.51,25030.0
004646.txt,Pedestrian,0.0,1,2.54,1061.73,141.37,1142.92,314.25,1.85,0.54,0.96,5.45,1.43,7.87,3.13,25031.0
004647.txt,Pedestrian,0.0,0,-1.87,825.35,160.77,854.45,230.94,1.71,0.73,0.82,5.68,1.42,18.03,-1.57,25032.0
004647.txt,Cyclist,0.0,3,-1.63,694.11,164.07,715.15,208.9,1.9,0.77,1.93,4.11,1.54,31.66,-1.51,25033.0
004647.txt,Cyclist,0.0,3,-1.57,678.68,169.72,687.29,198.08,1.8,0.52,1.75,4.71,1.61,46.76,-1.47,25034.0
004648.txt,Car,0.0,0,-1.57,573.55,180.85,608.88,213.14,1.6,1.76,3.84,-0.9,1.38,38.01,-1.59,25035.0
004648.txt,Car,0.0,0,-1.1,123.86,193.73,306.39,279.13,1.39,1.62,3.73,-7.61,1.6,14.3,-1.58,25036.0
004648.txt,Car,0.0,0,-1.29,289.68,195.13,473.16,307.52,1.37,1.61,4.21,-3.4,1.58,11.52,-1.57,25037.0
004648.txt,Car,0.0,2,-1.25,313.26,186.64,404.84,236.86,1.45,1.64,3.86,-8.01,1.52,23.4,-1.57,25038.0
004648.txt,Car,0.0,1,-1.4,439.58,187.22,505.54,228.49,1.38,1.71,4.49,-5.06,1.48,27.28,-1.59,25039.0
004648.txt,Van,0.0,0,-1.48,497.86,159.86,543.2,210.61,2.74,2.09,5.96,-5.03,1.35,42.09,-1.6,25040.0
004648.txt,Car,0.0,2,-1.04,110.25,192.91,240.68,245.57,1.33,1.55,3.83,-12.63,1.6,21.24,-1.58,25041.0
004648.txt,Car,0.0,1,-1.16,233.15,182.85,323.57,227.92,1.63,1.71,4.13,-12.98,1.55,28.55,-1.58,25042.0
004649.txt,Car,0.0,0,-1.58,601.07,176.22,628.67,203.5,1.65,1.67,3.64,0.26,1.88,45.91,-1.58,25043.0
004649.txt,Car,0.0,1,1.9,349.87,186.39,412.7,219.69,1.46,1.58,4.32,-11.01,2.14,34.92,1.59,25044.0
004650.txt,Van,0.0,3,-1.65,541.9,156.45,611.16,228.27,2.48,2.2,5.33,-1.44,1.95,27.84,-1.7,25045.0
004650.txt,Car,0.0,1,-0.84,667.94,189.97,799.15,241.32,1.37,1.56,4.19,3.82,1.93,22.19,-0.67,25046.0
004650.txt,Misc,0.0,3,-1.55,443.9,173.52,481.12,190.9,1.04,2.23,2.66,-9.3,1.11,45.56,-1.75,25047.0
004650.txt,Van,0.0,3,-1.56,450.08,149.78,478.75,184.28,2.37,1.92,4.43,-10.47,0.8,51.96,-1.76,25048.0
004651.txt,Truck,1.0,0,2.17,40.55,0.0,321.08,374.0,3.25,2.15,7.05,-3.53,1.76,3.59,1.43,25049.0
004651.txt,Car,0.0,1,-1.67,646.59,173.54,787.36,300.47,1.46,1.53,3.17,1.27,1.49,9.96,-1.55,25050.0
004651.txt,Pedestrian,0.0,1,-2.25,622.72,163.85,664.72,288.67,1.68,0.5,0.42,0.46,1.56,10.02,-2.2,25051.0
004651.txt,Car,0.0,2,-2.68,248.19,175.72,393.66,240.84,1.59,1.45,3.15,-7.43,1.68,18.57,-3.06,25052.0
004651.txt,Pedestrian,0.0,2,-2.0,328.81,175.84,351.48,247.1,1.68,0.52,0.55,-6.52,1.75,17.35,-2.36,25053.0
004652.txt,Car,0.57,1,-2.06,873.84,191.39,1241.0,374.0,1.5,1.62,4.11,3.68,1.69,6.05,-1.54,25054.0
004652.txt,Car,0.0,0,1.9,336.62,187.31,471.63,271.33,1.58,1.68,3.76,-4.4,1.93,15.87,1.64,25055.0
004652.txt,Car,0.0,2,1.77,420.03,184.74,508.4,247.25,1.61,1.74,4.06,-4.18,1.98,21.12,1.57,25056.0
004652.txt,Car,0.0,0,-1.65,697.15,175.11,743.8,215.07,1.77,1.77,5.1,5.22,1.91,34.85,-1.5,25057.0
004652.txt,Car,0.0,2,1.79,467.36,189.32,532.46,232.77,1.39,1.55,3.65,-3.91,2.02,25.93,1.64,25058.0
004652.txt,Car,0.0,2,1.74,496.83,185.71,550.99,223.63,1.46,1.63,3.92,-3.62,2.04,30.69,1.62,25059.0
004652.txt,Car,0.1,3,0.56,0.0,193.15,180.46,251.36,1.5,1.87,4.23,-15.02,2.13,20.63,-0.07,25060.0
004653.txt,Van,0.77,0,-1.71,1165.3,132.16,1241.0,323.14,1.98,1.8,4.54,8.25,1.55,9.01,-0.98,25061.0
004653.txt,Car,0.0,0,-1.17,648.14,182.81,840.53,285.85,1.48,1.71,4.65,2.58,1.68,13.03,-0.98,25062.0
004653.txt,Car,0.0,1,-0.95,507.48,155.05,703.07,270.46,2.04,1.66,4.62,0.05,1.74,15.1,-0.94,25063.0
004653.txt,Car,0.0,0,-1.51,963.83,163.28,1057.78,234.98,1.42,1.64,3.95,9.16,1.25,16.41,-1.01,25064.0
004653.txt,Truck,0.44,3,1.48,1181.23,103.41,1241.0,203.95,3.57,2.25,7.97,24.65,1.11,28.88,2.18,25065.0
004653.txt,Misc,0.0,2,2.34,354.41,209.44,617.45,274.98,0.93,2.39,5.82,-2.52,1.88,16.19,2.19,25066.0
004653.txt,Car,0.0,1,-0.73,335.53,185.98,523.39,257.94,1.53,1.61,4.73,-4.44,1.9,18.34,-0.96,25067.0
004653.txt,Car,0.0,1,-0.65,265.05,189.86,401.04,244.46,1.4,1.56,3.48,-8.06,1.93,21.14,-1.01,25068.0
004653.txt,Misc,0.0,2,2.47,296.97,192.34,418.62,248.62,1.34,1.6,2.68,-6.79,1.9,19.46,2.13,25069.0
004653.txt,Misc,0.0,1,2.36,426.45,169.62,481.68,214.16,2.02,1.31,2.25,-7.34,1.88,33.94,2.15,25070.0
004653.txt,Car,0.54,0,-1.83,0.0,200.54,54.53,248.99,1.27,1.66,4.06,-18.34,2.14,21.45,-2.53,25071.0
004654.txt,Car,0.0,0,-1.49,693.15,169.2,722.86,193.97,1.54,1.63,3.67,6.43,1.34,47.25,-1.36,25072.0
004654.txt,Car,0.56,0,2.31,0.0,150.57,223.75,355.59,1.93,1.59,4.01,-6.47,1.75,8.24,1.66,25073.0
004654.txt,Car,0.0,0,-1.81,744.85,170.3,906.16,280.52,1.58,1.67,3.84,3.44,1.57,12.38,-1.55,25074.0
004654.txt,Car,0.0,0,1.77,587.74,167.55,638.9,202.17,1.53,1.67,3.78,0.18,1.32,33.97,1.78,25075.0
004654.txt,Car,0.0,2,-1.71,738.23,149.19,828.63,247.6,2.05,1.5,3.83,3.94,1.59,17.06,-1.48,25076.0
004655.txt,Car,0.0,0,-1.69,646.34,171.76,709.47,217.89,1.41,1.58,4.36,2.17,1.41,24.48,-1.6,25077.0
004656.txt,Car,0.0,0,1.91,158.48,196.01,445.7,366.46,1.45,1.77,4.04,-3.33,1.78,8.62,1.55,25078.0
004657.txt,Pedestrian,0.0,1,-1.94,912.84,154.67,974.4,285.18,1.61,0.91,0.91,4.29,1.28,9.35,-1.53,25079.0
004657.txt,Cyclist,0.32,0,2.05,136.8,158.12,405.54,373.0,1.72,0.85,1.79,-2.1,1.59,4.82,1.65,25080.0
004657.txt,Car,0.0,0,1.63,603.79,166.01,641.62,197.32,1.49,1.68,4.08,1.14,0.75,36.56,1.65,25081.0
004657.txt,Pedestrian,0.0,2,-1.71,773.7,157.29,797.25,226.07,1.65,0.88,0.49,4.19,1.07,17.55,-1.48,25082.0
004657.txt,Van,0.0,1,-1.61,666.33,135.23,723.44,203.55,2.56,2.06,5.87,3.8,0.82,30.12,-1.49,25083.0
004658.txt,Car,0.0,0,-1.58,600.14,174.2,630.17,203.11,1.66,1.73,3.05,0.27,1.77,43.47,-1.57,25084.0
004658.txt,Truck,0.0,1,-1.75,647.13,161.53,694.8,192.41,2.85,2.63,12.34,6.01,1.88,73.43,-1.67,25085.0
004658.txt,Car,0.0,0,2.1,134.27,197.66,230.67,240.88,1.43,1.56,3.5,-16.12,2.42,27.33,1.57,25086.0
004658.txt,Misc,0.0,0,1.89,364.96,168.19,408.97,207.92,2.85,2.02,3.84,-16.68,2.55,54.1,1.59,25087.0
004658.txt,Car,0.0,0,1.8,436.46,185.09,466.56,203.96,1.44,1.63,3.43,-12.81,2.45,58.41,1.58,25088.0
004659.txt,Car,0.0,0,-1.58,518.0,162.83,739.65,372.92,1.55,1.63,3.32,0.09,1.5,7.02,-1.57,25089.0
004659.txt,Car,0.0,2,1.84,377.56,185.03,417.61,205.04,1.37,1.82,3.96,-15.57,2.29,53.01,1.56,25090.0
004659.txt,Car,0.0,2,1.92,334.31,187.93,373.96,208.3,1.38,1.79,2.94,-18.44,2.49,52.03,1.58,25091.0
004659.txt,Car,0.0,2,1.8,424.57,181.35,463.26,201.44,1.4,1.75,4.75,-12.31,2.05,53.64,1.58,25092.0
004659.txt,Car,0.0,2,2.67,947.62,174.51,1085.52,218.59,1.59,1.73,4.26,15.45,1.69,27.63,-3.11,25093.0
004659.txt,Car,0.0,0,-0.43,956.0,175.49,1131.55,235.32,1.43,1.69,3.42,10.89,1.52,18.38,0.1,25094.0
004659.txt,Car,0.0,1,-3.07,737.18,172.95,822.32,206.48,1.58,1.72,3.95,8.34,1.62,35.51,-2.84,25095.0
004659.txt,Car,0.0,0,0.37,341.62,178.56,508.65,237.12,1.53,1.7,4.13,-5.08,1.71,19.94,0.12,25096.0
004660.txt,Van,0.0,3,-2.0,593.63,110.93,723.19,206.83,2.72,2.03,5.4,1.34,0.99,23.3,-1.95,25097.0
004660.txt,Car,0.0,2,-1.58,407.97,164.32,464.77,212.26,1.56,1.81,3.05,-6.13,1.3,25.25,-1.82,25098.0
004660.txt,Car,0.0,0,1.88,474.89,152.68,503.62,169.31,1.5,1.56,4.15,-11.77,-0.38,70.51,1.72,25099.0
004660.txt,Truck,0.0,3,-0.66,782.94,88.49,1074.3,220.03,3.25,2.44,7.41,8.72,1.15,19.91,-0.25,25100.0
004661.txt,Car,0.0,1,-0.99,97.68,178.92,188.95,211.65,1.42,1.68,3.93,-21.7,1.72,33.68,-1.56,25101.0
004661.txt,Car,0.14,1,-0.91,0.0,154.67,97.87,209.57,2.48,1.81,4.73,-27.55,1.69,35.12,-1.57,25102.0
004661.txt,Car,0.0,1,2.09,162.42,173.6,235.51,205.82,1.64,1.83,3.65,-22.1,1.7,38.89,1.58,25103.0
004661.txt,Car,0.0,0,1.89,365.72,173.76,393.24,190.28,1.55,1.37,3.97,-22.42,1.66,70.27,1.58,25104.0
004661.txt,Car,0.0,2,2.06,185.75,167.01,240.41,195.04,1.92,1.84,3.84,-28.46,1.55,51.82,1.56,25105.0
004661.txt,Car,0.0,0,-1.56,575.32,171.57,626.61,222.67,1.62,1.63,4.5,-0.34,1.61,25.39,-1.58,25106.0
004662.txt,Car,0.0,2,1.85,296.85,186.93,440.06,282.97,1.4,1.45,3.3,-4.07,1.66,12.5,1.54,25107.0
004662.txt,Van,0.0,2,1.73,413.92,143.44,514.19,239.04,2.39,1.96,5.36,-4.07,1.68,20.84,1.54,25108.0
004662.txt,Car,0.0,0,1.97,305.85,189.22,552.69,332.61,1.4,1.63,3.89,-2.1,1.64,9.37,1.76,25109.0
004662.txt,Cyclist,0.0,0,-1.76,714.54,164.4,739.47,209.67,1.77,0.63,1.82,4.7,1.45,29.27,-1.61,25110.0
004662.txt,Car,0.0,2,1.67,508.99,177.62,545.47,207.86,1.38,1.33,4.32,-4.04,1.63,35.44,1.56,25111.0
004663.txt,Car,1.0,3,2.45,0.0,195.42,130.9,374.0,1.6,1.73,3.62,-3.33,1.71,2.01,1.48,25112.0
004663.txt,Car,0.0,1,2.96,671.28,166.92,784.08,207.81,1.73,1.74,4.71,5.16,1.5,32.22,3.12,25113.0
004663.txt,Car,0.0,1,-0.54,1007.01,150.57,1118.91,183.5,1.57,1.64,4.56,22.73,0.51,36.35,0.02,25114.0
004663.txt,Car,0.0,1,-0.61,1059.99,149.33,1180.46,187.48,1.62,1.67,4.17,22.73,0.62,32.27,0.0,25115.0
004663.txt,Car,0.0,1,-0.44,910.34,157.12,987.61,181.78,1.51,1.64,4.17,21.67,0.55,46.27,-0.01,25116.0
004663.txt,Car,0.0,0,1.67,495.09,180.64,532.89,209.65,1.58,1.76,4.18,-5.53,2.04,41.78,1.53,25117.0
004663.txt,Car,0.0,0,-1.92,820.63,158.64,855.98,181.07,1.8,1.65,3.55,18.96,0.67,60.08,-1.62,25118.0
004664.txt,Car,0.0,0,2.12,79.3,164.93,284.69,283.8,2.17,1.71,4.33,-8.88,2.05,15.4,1.6,25119.0
004664.txt,Car,0.0,0,1.96,303.41,183.63,402.67,242.22,1.73,1.6,4.11,-8.38,2.11,23.8,1.63,25120.0
004664.txt,Car,0.0,0,1.87,408.08,184.23,469.96,219.07,1.47,1.63,4.11,-7.81,2.01,33.19,1.64,25121.0
004664.txt,Tram,0.0,0,-1.63,715.28,155.61,748.78,189.14,3.33,2.37,23.29,13.9,1.73,83.75,-1.46,25122.0
004664.txt,Car,0.0,1,1.83,456.79,177.15,502.98,211.25,1.8,1.61,3.83,-7.24,2.06,40.34,1.65,25123.0
004665.txt,Pedestrian,0.0,0,-1.64,645.28,165.98,703.28,345.54,1.73,0.84,0.86,0.65,1.58,7.38,-1.56,25124.0
004665.txt,Pedestrian,0.0,0,-1.74,697.95,155.74,770.28,341.95,1.81,0.9,0.95,1.25,1.56,7.49,-1.59,25125.0
004665.txt,Pedestrian,0.0,0,-1.16,191.74,159.63,270.08,347.69,1.78,0.92,1.01,-3.86,1.57,7.35,-1.64,25126.0
004665.txt,Cyclist,0.77,0,2.11,0.0,170.45,283.06,373.0,1.7,0.81,1.72,-2.24,1.67,3.23,1.53,25127.0
004665.txt,Cyclist,0.0,0,1.95,317.08,160.55,431.45,329.4,1.79,0.62,1.9,-2.68,1.57,8.6,1.65,25128.0
004665.txt,Pedestrian,0.0,1,-1.95,761.94,163.41,788.28,236.32,1.79,0.86,1.02,4.22,1.35,18.29,-1.73,25129.0
004665.txt,Pedestrian,0.0,1,2.17,772.56,165.17,791.89,215.92,1.73,0.69,0.56,6.42,1.17,24.92,2.42,25130.0
004665.txt,Pedestrian,0.0,1,-1.56,799.19,164.81,829.19,249.22,1.63,0.61,0.82,4.14,1.31,14.33,-1.28,25131.0
004665.txt,Car,0.0,0,1.67,500.91,168.5,546.69,209.77,2.11,2.04,4.62,-4.18,1.44,39.41,1.56,25132.0
004666.txt,Car,0.56,0,-2.03,799.51,179.49,1241.0,374.0,1.51,1.59,4.28,2.78,1.57,5.48,-1.58,25133.0
004666.txt,Car,0.0,1,-1.81,724.13,169.31,885.42,285.71,1.56,1.57,3.78,2.89,1.54,11.66,-1.57,25134.0
004666.txt,Car,0.0,0,1.88,240.91,195.65,422.96,306.45,1.47,1.71,3.85,-4.49,1.9,12.15,1.53,25135.0
004666.txt,Car,0.0,1,1.81,370.96,177.96,477.39,258.26,1.73,1.65,3.7,-4.42,1.87,17.53,1.56,25136.0
